name,carrier,type,p_nom,bus,marginal_cost,ramp_limit_up,ramp_limit_down,p_max_pu,control,build_year,min_up_time,min_down_time,up_time_before,down_time_before,p_nom_opt
Wind Offshore Kemsley,Wind Offshore,Wind Offshore,139.5,Kemsley,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,139.5
Wind Offshore Harker,Wind Offshore,Wind Offshore,174.0,Harker,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,174.0
Wind Offshore Sellindge,Wind Offshore,Wind Offshore,300.0,Sellindge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,300.0
Wind Offshore Penwortham,Wind Offshore,Wind Offshore,1656.2,Penwortham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1656.2
Wind Offshore Stella West,Wind Offshore,Wind Offshore,5103.6,Stella West,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,5103.6
Wind Offshore Lovedean,Wind Offshore,Wind Offshore,400.0,Lovedean,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,400.0
Wind Offshore Torness,Wind Offshore,Wind Offshore,1795.9,Torness,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1795.9
Wind Offshore Keadby,Wind Offshore,Wind Offshore,1400.0,Keadby,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1400.0
Wind Offshore Beauly,Wind Offshore,Floating Wind,5873.076923076923,Beauly,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,5873.076923076923
Wind Offshore Neilston,Wind Offshore,Wind Offshore,1432.3076923076924,Neilston,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1432.3076923076924
Wind Onshore Bramford,Wind Onshore,Wind Onshore,425.523749500286,Bramford,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,425.523749500286
Wind Onshore Peterhead,Wind Onshore,Wind Onshore,1226.9424118587003,Peterhead,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1226.9424118587003
Wind Onshore Deeside,Wind Onshore,Wind Onshore,3127.442991845375,Deeside,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3127.442991845375
Wind Onshore Walpole,Wind Onshore,Wind Onshore,1695.3566722052865,Walpole,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1695.3566722052865
Wind Onshore Kemsley,Wind Onshore,Wind Onshore,301.7458879579238,Kemsley,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,301.7458879579238
Wind Onshore Harker,Wind Onshore,Wind Onshore,840.388138375089,Harker,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,840.388138375089
Wind Onshore Sellindge,Wind Onshore,Wind Onshore,767.1782104636285,Sellindge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,767.1782104636285
Wind Onshore Penwortham,Wind Onshore,Wind Onshore,582.0754861465707,Penwortham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,582.0754861465707
Wind Onshore Stella West,Wind Onshore,Wind Onshore,2348.013834301314,Stella West,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2348.013834301314
Wind Onshore Torness,Wind Onshore,Wind Onshore,184.49901911000785,Torness,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,184.49901911000785
Wind Onshore Keadby,Wind Onshore,Wind Onshore,1000.8609098509996,Keadby,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1000.8609098509996
Wind Onshore Beauly,Wind Onshore,Wind Onshore,666.4478623560559,Beauly,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,666.4478623560559
Wind Onshore Neilston,Wind Onshore,Wind Onshore,1995.0810624244532,Neilston,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1995.0810624244532
Wind Onshore Ratcliffe,Wind Onshore,Wind Onshore,250.5772981361699,Ratcliffe,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,250.5772981361699
Wind Onshore S.W.Penisula,Wind Onshore,Wind Onshore,1074.7416213258489,S.W.Penisula,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1074.7416213258489
Wind Onshore Denny/Bonnybridge,Wind Onshore,Wind Onshore,1227.2991467537754,Denny/Bonnybridge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1227.2991467537754
Wind Onshore Daines,Wind Onshore,Wind Onshore,586.9417159973349,Daines,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,586.9417159973349
Wind Onshore Sundon/East Claydon,Wind Onshore,Wind Onshore,1156.1655988726216,Sundon/East Claydon,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1156.1655988726216
Wind Onshore Feckenham,Wind Onshore,Wind Onshore,424.52672120379486,Feckenham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,424.52672120379486
Wind Onshore Melksham,Wind Onshore,Wind Onshore,2643.609856589445,Melksham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2643.609856589445
Wind Onshore Pelham,Wind Onshore,Wind Onshore,205.08597647364047,Pelham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,205.08597647364047
Wind Onshore Th. Marsh/Stocksbridge,Wind Onshore,Wind Onshore,850.9743226118385,Th. Marsh/Stocksbridge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,850.9743226118385
Wind Onshore Thornton/Drax/Eggborough,Wind Onshore,Wind Onshore,1318.7482895570083,Thornton/Drax/Eggborough,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1318.7482895570083
Wind Onshore Bramley,Wind Onshore,Wind Onshore,10.698997836046628,Bramley,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,10.698997836046628
Wind Onshore London,Wind Onshore,Wind Onshore,59.7881586112962,London,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,59.7881586112962
Wind Onshore Strathaven,Wind Onshore,Wind Onshore,559.3511684286868,Strathaven,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,559.3511684286868
Wind Onshore Errochty,Wind Onshore,Wind Onshore,139.79129461016413,Errochty,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,139.79129461016413
Wind Onshore N. Ireland,Wind Onshore,Wind Onshore,1299.672,N. Ireland,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1299.672
Wind Onshore Eccles,Wind Onshore,Wind Onshore,702.4475965966378,Eccles,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,702.4475965966378
Solar Photovoltaics Bramford,Solar Photovoltaics,Solar Photovoltaics,1766.8718048875774,Bramford,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1766.8718048875774
Solar Photovoltaics Peterhead,Solar Photovoltaics,Solar Photovoltaics,314.4973862392181,Peterhead,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,314.4973862392181
Solar Photovoltaics Deeside,Solar Photovoltaics,Solar Photovoltaics,1838.3380480519663,Deeside,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1838.3380480519663
Solar Photovoltaics Walpole,Solar Photovoltaics,Solar Photovoltaics,1649.215053595931,Walpole,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1649.215053595931
Solar Photovoltaics Kemsley,Solar Photovoltaics,Solar Photovoltaics,1183.1133080944053,Kemsley,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1183.1133080944053
Solar Photovoltaics Harker,Solar Photovoltaics,Solar Photovoltaics,308.15288296752186,Harker,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,308.15288296752186
Solar Photovoltaics Sellindge,Solar Photovoltaics,Solar Photovoltaics,1078.6504252082782,Sellindge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1078.6504252082782
Solar Photovoltaics Penwortham,Solar Photovoltaics,Solar Photovoltaics,895.8044740337406,Penwortham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,895.8044740337406
Solar Photovoltaics Stella West,Solar Photovoltaics,Solar Photovoltaics,1234.833359289193,Stella West,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1234.833359289193
Solar Photovoltaics Lovedean,Solar Photovoltaics,Solar Photovoltaics,1920.620738999571,Lovedean,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1920.620738999571
Solar Photovoltaics Torness,Solar Photovoltaics,Solar Photovoltaics,155.40823225799454,Torness,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,155.40823225799454
Solar Photovoltaics Keadby,Solar Photovoltaics,Solar Photovoltaics,933.0750305538364,Keadby,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,933.0750305538364
Solar Photovoltaics Beauly,Solar Photovoltaics,Solar Photovoltaics,243.5131555854387,Beauly,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,243.5131555854387
Solar Photovoltaics Neilston,Solar Photovoltaics,Solar Photovoltaics,351.9028627397105,Neilston,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,351.9028627397105
Solar Photovoltaics Ratcliffe,Solar Photovoltaics,Solar Photovoltaics,1801.0120002496103,Ratcliffe,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1801.0120002496103
Solar Photovoltaics S.W.Penisula,Solar Photovoltaics,Solar Photovoltaics,5610.624535425061,S.W.Penisula,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,5610.624535425061
Solar Photovoltaics Denny/Bonnybridge,Solar Photovoltaics,Solar Photovoltaics,549.4278901684846,Denny/Bonnybridge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,549.4278901684846
Solar Photovoltaics Daines,Solar Photovoltaics,Solar Photovoltaics,1068.34427960898,Daines,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1068.34427960898
Solar Photovoltaics Sundon/East Claydon,Solar Photovoltaics,Solar Photovoltaics,3178.56240912469,Sundon/East Claydon,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3178.56240912469
Solar Photovoltaics Feckenham,Solar Photovoltaics,Solar Photovoltaics,2030.399904339052,Feckenham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2030.399904339052
Solar Photovoltaics Melksham,Solar Photovoltaics,Solar Photovoltaics,5430.552060299155,Melksham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,5430.552060299155
Solar Photovoltaics Pelham,Solar Photovoltaics,Solar Photovoltaics,1820.153228436145,Pelham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1820.153228436145
Solar Photovoltaics Th. Marsh/Stocksbridge,Solar Photovoltaics,Solar Photovoltaics,1058.2046078564615,Th. Marsh/Stocksbridge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1058.2046078564615
Solar Photovoltaics Thornton/Drax/Eggborough,Solar Photovoltaics,Solar Photovoltaics,1065.625206778253,Thornton/Drax/Eggborough,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1065.625206778253
Solar Photovoltaics Bramley,Solar Photovoltaics,Solar Photovoltaics,533.4409605558911,Bramley,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,533.4409605558911
Solar Photovoltaics London,Solar Photovoltaics,Solar Photovoltaics,1442.5883678122027,London,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1442.5883678122027
Solar Photovoltaics Strathaven,Solar Photovoltaics,Solar Photovoltaics,124.17099260319674,Strathaven,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,124.17099260319674
Solar Photovoltaics Errochty,Solar Photovoltaics,Solar Photovoltaics,115.13679423844054,Errochty,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,115.13679423844054
Large Hydro Deeside,Large Hydro,Large Hydro,171.885,Deeside,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,171.885
Large Hydro Harker,Large Hydro,Large Hydro,40.95,Harker,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,40.95
Large Hydro Beauly,Large Hydro,Large Hydro,729.855,Beauly,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,729.855
Large Hydro Neilston,Large Hydro,Large Hydro,238.875,Neilston,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,238.875
Large Hydro Strathaven,Large Hydro,Large Hydro,95.55,Strathaven,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,95.55
Large Hydro Errochty,Large Hydro,Large Hydro,466.515,Errochty,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,466.515
Small Hydro Deeside,Small Hydro,Small Hydro,11.13,Deeside,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,11.13
Small Hydro Stella West,Small Hydro,Small Hydro,0.84,Stella West,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.84
Small Hydro Beauly,Small Hydro,Small Hydro,90.93,Beauly,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,90.93
Small Hydro Neilston,Small Hydro,Small Hydro,31.92,Neilston,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,31.92
Small Hydro Ratcliffe,Small Hydro,Small Hydro,1.785,Ratcliffe,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.785
Small Hydro Denny/Bonnybridge,Small Hydro,Small Hydro,7.56,Denny/Bonnybridge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,7.56
Small Hydro Feckenham,Small Hydro,Small Hydro,5.775,Feckenham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,5.775
Small Hydro Errochty,Small Hydro,Small Hydro,76.02,Errochty,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,76.02
Small Hydro N. Ireland,Small Hydro,Small Hydro,2.52,N. Ireland,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.52
Tidal lagoon Melksham,Tidal lagoon,Tidal lagoon,70.0,Melksham,0.0,1.0,1.0,,PQ,0,0,0,1,0,70.0
Tidal stream Beauly,Tidal stream,Tidal stream,33.4,Beauly,0.0,1.0,1.0,,PQ,0,0,0,1,0,33.4
Tidal stream Neilston,Tidal stream,Tidal stream,10.0,Neilston,0.0,1.0,1.0,,PQ,0,0,0,1,0,10.0
Wave power Peterhead,Wave power,Wave power,15.0,Peterhead,0.0,1.0,1.0,,PQ,0,0,0,1,0,15.0
Wave power S.W.Penisula,Wave power,Wave power,146.0,S.W.Penisula,0.0,1.0,1.0,,PQ,0,0,0,1,0,146.0
