name,carrier,type,p_nom,bus,marginal_cost,ramp_limit_up,ramp_limit_down,p_max_pu,control,build_year,min_up_time,min_down_time,up_time_before,down_time_before,p_nom_opt
Wind Offshore Peterhead,Wind Offshore,Floating Wind,28456.224,Peterhead,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,28456.224
Wind Offshore Deeside,Wind Offshore,Wind Offshore,1632.48,Deeside,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1632.48
Wind Offshore Bramford,Wind Offshore,Wind Offshore,11317.616,Bramford,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,11317.616
Wind Offshore Walpole,Wind Offshore,Wind Offshore,10096.448,Walpole,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,10096.448
Wind Offshore Kemsley,Wind Offshore,Wind Offshore,212.04,Kemsley,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,212.04
Wind Offshore Harker,Wind Offshore,Wind Offshore,264.48,Harker,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,264.48
Wind Offshore Sellindge,Wind Offshore,Wind Offshore,456.0,Sellindge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,456.0
Wind Offshore Penwortham,Wind Offshore,Wind Offshore,2517.424,Penwortham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2517.424
Wind Offshore Stella West,Wind Offshore,Wind Offshore,7757.472,Stella West,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,7757.472
Wind Offshore Lovedean,Wind Offshore,Wind Offshore,608.0,Lovedean,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,608.0
Wind Offshore Torness,Wind Offshore,Wind Offshore,2729.768,Torness,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2729.768
Wind Offshore Keadby,Wind Offshore,Wind Offshore,2128.0,Keadby,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2128.0
Wind Offshore Beauly,Wind Offshore,Floating Wind,11947.2,Beauly,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,11947.2
Wind Offshore Neilston,Wind Offshore,Wind Offshore,3040.0,Neilston,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3040.0
Wind Onshore Peterhead,Wind Onshore,Wind Onshore,1587.5235701988286,Peterhead,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1587.5235701988286
Wind Onshore Deeside,Wind Onshore,Wind Onshore,3810.606316118333,Deeside,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3810.606316118333
Wind Onshore Bramford,Wind Onshore,Wind Onshore,449.7673791660544,Bramford,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,449.7673791660544
Wind Onshore Walpole,Wind Onshore,Wind Onshore,1959.954690921497,Walpole,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1959.954690921497
Wind Onshore Kemsley,Wind Onshore,Wind Onshore,409.3609275420438,Kemsley,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,409.3609275420438
Wind Onshore Harker,Wind Onshore,Wind Onshore,1120.1693567721345,Harker,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1120.1693567721345
Wind Onshore Sellindge,Wind Onshore,Wind Onshore,794.4718758025573,Sellindge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,794.4718758025573
Wind Onshore Penwortham,Wind Onshore,Wind Onshore,781.8251349283001,Penwortham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,781.8251349283001
Wind Onshore Stella West,Wind Onshore,Wind Onshore,2997.9978584139917,Stella West,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2997.9978584139917
Wind Onshore Torness,Wind Onshore,Wind Onshore,217.74078794012053,Torness,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,217.74078794012053
Wind Onshore Keadby,Wind Onshore,Wind Onshore,1344.6114666526694,Keadby,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1344.6114666526694
Wind Onshore Beauly,Wind Onshore,Wind Onshore,863.7884360179723,Beauly,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,863.7884360179723
Wind Onshore Neilston,Wind Onshore,Wind Onshore,2675.2552710155583,Neilston,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2675.2552710155583
Wind Onshore Ratcliffe,Wind Onshore,Wind Onshore,323.4934001490689,Ratcliffe,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,323.4934001490689
Wind Onshore S.W.Penisula,Wind Onshore,Wind Onshore,1390.6986439018249,S.W.Penisula,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1390.6986439018249
Wind Onshore Denny/Bonnybridge,Wind Onshore,Wind Onshore,1642.56959789624,Denny/Bonnybridge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1642.56959789624
Wind Onshore Daines,Wind Onshore,Wind Onshore,792.0107370572551,Daines,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,792.0107370572551
Wind Onshore Sundon/East Claydon,Wind Onshore,Wind Onshore,1556.3457525877093,Sundon/East Claydon,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1556.3457525877093
Wind Onshore Feckenham,Wind Onshore,Wind Onshore,564.3999428562431,Feckenham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,564.3999428562431
Wind Onshore Melksham,Wind Onshore,Wind Onshore,3537.0279656826724,Melksham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3537.0279656826724
Wind Onshore Pelham,Wind Onshore,Wind Onshore,277.73963466375534,Pelham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,277.73963466375534
Wind Onshore Th. Marsh/Stocksbridge,Wind Onshore,Wind Onshore,1134.3711708349956,Th. Marsh/Stocksbridge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1134.3711708349956
Wind Onshore Thornton/Drax/Eggborough,Wind Onshore,Wind Onshore,1753.280119387348,Thornton/Drax/Eggborough,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1753.280119387348
Wind Onshore Bramley,Wind Onshore,Wind Onshore,13.932030498225874,Bramley,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,13.932030498225874
Wind Onshore London,Wind Onshore,Wind Onshore,78.55282961221106,London,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,78.55282961221106
Wind Onshore Strathaven,Wind Onshore,Wind Onshore,736.4480483822881,Strathaven,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,736.4480483822881
Wind Onshore Errochty,Wind Onshore,Wind Onshore,178.43892185433242,Errochty,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,178.43892185433242
Wind Onshore N. Ireland,Wind Onshore,Wind Onshore,1672.7260000000003,N. Ireland,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1672.7260000000003
Wind Onshore Eccles,Wind Onshore,Wind Onshore,949.7501331457725,Eccles,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,949.7501331457725
Solar Photovoltaics Peterhead,Solar Photovoltaics,Solar Photovoltaics,791.8557541633095,Peterhead,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,791.8557541633095
Solar Photovoltaics Deeside,Solar Photovoltaics,Solar Photovoltaics,3149.6597977360098,Deeside,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3149.6597977360098
Solar Photovoltaics Bramford,Solar Photovoltaics,Solar Photovoltaics,2951.9048696856025,Bramford,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2951.9048696856025
Solar Photovoltaics Walpole,Solar Photovoltaics,Solar Photovoltaics,2783.190105068758,Walpole,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2783.190105068758
Solar Photovoltaics Kemsley,Solar Photovoltaics,Solar Photovoltaics,2108.4379573381702,Kemsley,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2108.4379573381702
Solar Photovoltaics Harker,Solar Photovoltaics,Solar Photovoltaics,501.9437710021542,Harker,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,501.9437710021542
Solar Photovoltaics Sellindge,Solar Photovoltaics,Solar Photovoltaics,1766.9415436770896,Sellindge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1766.9415436770896
Solar Photovoltaics Penwortham,Solar Photovoltaics,Solar Photovoltaics,1560.461630397461,Penwortham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1560.461630397461
Solar Photovoltaics Stella West,Solar Photovoltaics,Solar Photovoltaics,2346.111216290262,Stella West,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2346.111216290262
Solar Photovoltaics Lovedean,Solar Photovoltaics,Solar Photovoltaics,3057.7454299977694,Lovedean,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3057.7454299977694
Solar Photovoltaics Torness,Solar Photovoltaics,Solar Photovoltaics,297.97519092966184,Torness,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,297.97519092966184
Solar Photovoltaics Keadby,Solar Photovoltaics,Solar Photovoltaics,1594.8804729987996,Keadby,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1594.8804729987996
Solar Photovoltaics Beauly,Solar Photovoltaics,Solar Photovoltaics,632.7950290783688,Beauly,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,632.7950290783688
Solar Photovoltaics Neilston,Solar Photovoltaics,Solar Photovoltaics,878.3283653990703,Neilston,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,878.3283653990703
Solar Photovoltaics Ratcliffe,Solar Photovoltaics,Solar Photovoltaics,2992.693453984735,Ratcliffe,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2992.693453984735
Solar Photovoltaics S.W.Penisula,Solar Photovoltaics,Solar Photovoltaics,8952.730757154539,S.W.Penisula,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,8952.730757154539
Solar Photovoltaics Denny/Bonnybridge,Solar Photovoltaics,Solar Photovoltaics,1242.711160484232,Denny/Bonnybridge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1242.711160484232
Solar Photovoltaics Daines,Solar Photovoltaics,Solar Photovoltaics,1916.8539170151316,Daines,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1916.8539170151316
Solar Photovoltaics Sundon/East Claydon,Solar Photovoltaics,Solar Photovoltaics,5011.950751124318,Sundon/East Claydon,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,5011.950751124318
Solar Photovoltaics Feckenham,Solar Photovoltaics,Solar Photovoltaics,3628.566443175212,Feckenham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3628.566443175212
Solar Photovoltaics Melksham,Solar Photovoltaics,Solar Photovoltaics,8567.212778513876,Melksham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,8567.212778513876
Solar Photovoltaics Pelham,Solar Photovoltaics,Solar Photovoltaics,2900.369618124599,Pelham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2900.369618124599
Solar Photovoltaics Th. Marsh/Stocksbridge,Solar Photovoltaics,Solar Photovoltaics,1918.196715869182,Th. Marsh/Stocksbridge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1918.196715869182
Solar Photovoltaics Thornton/Drax/Eggborough,Solar Photovoltaics,Solar Photovoltaics,1964.7905531758704,Thornton/Drax/Eggborough,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1964.7905531758704
Solar Photovoltaics Bramley,Solar Photovoltaics,Solar Photovoltaics,929.9395235831926,Bramley,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,929.9395235831926
Solar Photovoltaics London,Solar Photovoltaics,Solar Photovoltaics,2780.475641461725,London,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2780.475641461725
Solar Photovoltaics Strathaven,Solar Photovoltaics,Solar Photovoltaics,284.6990156354012,Strathaven,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,284.6990156354012
Solar Photovoltaics Errochty,Solar Photovoltaics,Solar Photovoltaics,311.2385369355079,Errochty,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,311.2385369355079
Large Hydro Deeside,Large Hydro,Large Hydro,175.159,Deeside,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,175.159
Large Hydro Harker,Large Hydro,Large Hydro,41.73,Harker,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,41.73
Large Hydro Beauly,Large Hydro,Large Hydro,743.757,Beauly,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,743.757
Large Hydro Neilston,Large Hydro,Large Hydro,243.425,Neilston,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,243.425
Large Hydro Strathaven,Large Hydro,Large Hydro,97.37000000000002,Strathaven,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,97.37000000000002
Large Hydro Errochty,Large Hydro,Large Hydro,475.401,Errochty,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,475.401
Small Hydro Deeside,Small Hydro,Small Hydro,11.342,Deeside,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,11.342
Small Hydro Stella West,Small Hydro,Small Hydro,0.856,Stella West,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.856
Small Hydro Beauly,Small Hydro,Small Hydro,92.66200000000002,Beauly,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,92.66200000000002
Small Hydro Neilston,Small Hydro,Small Hydro,32.528,Neilston,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,32.528
Small Hydro Ratcliffe,Small Hydro,Small Hydro,1.819,Ratcliffe,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.819
Small Hydro Denny/Bonnybridge,Small Hydro,Small Hydro,7.704000000000001,Denny/Bonnybridge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,7.704000000000001
Small Hydro Feckenham,Small Hydro,Small Hydro,5.885,Feckenham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,5.885
Small Hydro Errochty,Small Hydro,Small Hydro,77.468,Errochty,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,77.468
Small Hydro N. Ireland,Small Hydro,Small Hydro,2.568,N. Ireland,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.568
Tidal lagoon Melksham,Tidal lagoon,Tidal lagoon,220.0,Melksham,0.0,1.0,1.0,,PQ,0,0,0,1,0,220.0
Tidal stream Beauly,Tidal stream,Tidal stream,43.4,Beauly,0.0,1.0,1.0,,PQ,0,0,0,1,0,43.4
Tidal stream Neilston,Tidal stream,Tidal stream,10.0,Neilston,0.0,1.0,1.0,,PQ,0,0,0,1,0,10.0
Wave power Peterhead,Wave power,Wave power,15.0,Peterhead,0.0,1.0,1.0,,PQ,0,0,0,1,0,15.0
Wave power S.W.Penisula,Wave power,Wave power,271.0,S.W.Penisula,0.0,1.0,1.0,,PQ,0,0,0,1,0,271.0
