name,carrier,type,p_nom,bus,marginal_cost,ramp_limit_up,ramp_limit_down,p_max_pu,control,build_year,min_up_time,min_down_time,up_time_before,down_time_before,p_nom_opt
Wind Offshore Peterhead,Wind Offshore,Floating Wind,29766.708,Peterhead,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,29766.708
Wind Offshore Deeside,Wind Offshore,Wind Offshore,1707.66,Deeside,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1707.66
Wind Offshore Bramford,Wind Offshore,Wind Offshore,11838.822,Bramford,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,11838.822
Wind Offshore Walpole,Wind Offshore,Wind Offshore,10561.416,Walpole,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,10561.416
Wind Offshore Kemsley,Wind Offshore,Wind Offshore,221.805,Kemsley,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,221.805
Wind Offshore Harker,Wind Offshore,Wind Offshore,276.66,Harker,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,276.66
Wind Offshore Sellindge,Wind Offshore,Wind Offshore,477.0,Sellindge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,477.0
Wind Offshore Penwortham,Wind Offshore,Wind Offshore,2633.358,Penwortham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2633.358
Wind Offshore Stella West,Wind Offshore,Wind Offshore,8114.724,Stella West,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,8114.724
Wind Offshore Lovedean,Wind Offshore,Wind Offshore,636.0,Lovedean,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,636.0
Wind Offshore Torness,Wind Offshore,Wind Offshore,2855.4810000000007,Torness,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2855.4810000000007
Wind Offshore Keadby,Wind Offshore,Wind Offshore,2226.0,Keadby,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2226.0
Wind Offshore Beauly,Wind Offshore,Floating Wind,12497.4,Beauly,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,12497.4
Wind Offshore Neilston,Wind Offshore,Wind Offshore,3180.0,Neilston,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3180.0
Wind Onshore Peterhead,Wind Onshore,Wind Onshore,1890.9539805498184,Peterhead,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1890.9539805498184
Wind Onshore Deeside,Wind Onshore,Wind Onshore,4347.276609838714,Deeside,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,4347.276609838714
Wind Onshore Bramford,Wind Onshore,Wind Onshore,466.2972161380041,Bramford,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,466.2972161380041
Wind Onshore Walpole,Wind Onshore,Wind Onshore,2162.4681781139607,Walpole,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2162.4681781139607
Wind Onshore Kemsley,Wind Onshore,Wind Onshore,495.1390456212583,Kemsley,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,495.1390456212583
Wind Onshore Harker,Wind Onshore,Wind Onshore,1347.2250930533394,Harker,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1347.2250930533394
Wind Onshore Sellindge,Wind Onshore,Wind Onshore,809.2050086293899,Sellindge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,809.2050086293899
Wind Onshore Penwortham,Wind Onshore,Wind Onshore,942.5984699894404,Penwortham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,942.5984699894404
Wind Onshore Stella West,Wind Onshore,Wind Onshore,3512.709163459107,Stella West,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3512.709163459107
Wind Onshore Torness,Wind Onshore,Wind Onshore,248.36229561056155,Torness,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,248.36229561056155
Wind Onshore Keadby,Wind Onshore,Wind Onshore,1621.2413486871098,Keadby,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1621.2413486871098
Wind Onshore Beauly,Wind Onshore,Wind Onshore,1029.415480712194,Beauly,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1029.415480712194
Wind Onshore Neilston,Wind Onshore,Wind Onshore,3223.7287969059776,Neilston,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3223.7287969059776
Wind Onshore Ratcliffe,Wind Onshore,Wind Onshore,385.0505878401722,Ratcliffe,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,385.0505878401722
Wind Onshore S.W.Penisula,Wind Onshore,Wind Onshore,1656.532321979338,S.W.Penisula,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1656.532321979338
Wind Onshore Denny/Bonnybridge,Wind Onshore,Wind Onshore,1978.058318980484,Denny/Bonnybridge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1978.058318980484
Wind Onshore Daines,Wind Onshore,Wind Onshore,956.2811412771624,Daines,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,956.2811412771624
Wind Onshore Sundon/East Claydon,Wind Onshore,Wind Onshore,1877.7452951160244,Sundon/East Claydon,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1877.7452951160244
Wind Onshore Feckenham,Wind Onshore,Wind Onshore,678.2548814278612,Feckenham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,678.2548814278612
Wind Onshore Melksham,Wind Onshore,Wind Onshore,4259.249467090667,Melksham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,4259.249467090667
Wind Onshore Pelham,Wind Onshore,Wind Onshore,335.7371834888229,Pelham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,335.7371834888229
Wind Onshore Th. Marsh/Stocksbridge,Wind Onshore,Wind Onshore,1364.4186153121905,Th. Marsh/Stocksbridge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1364.4186153121905
Wind Onshore Thornton/Drax/Eggborough,Wind Onshore,Wind Onshore,2106.9719848361547,Thornton/Drax/Eggborough,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2106.9719848361547
Wind Onshore Bramley,Wind Onshore,Wind Onshore,16.62096412556641,Bramley,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,16.62096412556641
Wind Onshore London,Wind Onshore,Wind Onshore,94.04424635388308,London,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,94.04424635388308
Wind Onshore Strathaven,Wind Onshore,Wind Onshore,882.1946355691958,Strathaven,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,882.1946355691958
Wind Onshore Errochty,Wind Onshore,Wind Onshore,211.59064084544403,Errochty,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,211.59064084544403
Wind Onshore N. Ireland,Wind Onshore,Wind Onshore,1973.576,N. Ireland,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1973.576
Wind Onshore Eccles,Wind Onshore,Wind Onshore,1147.4610284481569,Eccles,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1147.4610284481569
Solar Photovoltaics Peterhead,Solar Photovoltaics,Solar Photovoltaics,1280.3278165620998,Peterhead,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1280.3278165620998
Solar Photovoltaics Deeside,Solar Photovoltaics,Solar Photovoltaics,4163.835965946792,Deeside,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,4163.835965946792
Solar Photovoltaics Bramford,Solar Photovoltaics,Solar Photovoltaics,3809.0291592305166,Bramford,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3809.0291592305166
Solar Photovoltaics Walpole,Solar Photovoltaics,Solar Photovoltaics,3503.76330019081,Walpole,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3503.76330019081
Solar Photovoltaics Kemsley,Solar Photovoltaics,Solar Photovoltaics,2671.9868838211605,Kemsley,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2671.9868838211605
Solar Photovoltaics Harker,Solar Photovoltaics,Solar Photovoltaics,669.6286165410174,Harker,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,669.6286165410174
Solar Photovoltaics Sellindge,Solar Photovoltaics,Solar Photovoltaics,2257.3500501439007,Sellindge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2257.3500501439007
Solar Photovoltaics Penwortham,Solar Photovoltaics,Solar Photovoltaics,2018.9200192855585,Penwortham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2018.9200192855585
Solar Photovoltaics Stella West,Solar Photovoltaics,Solar Photovoltaics,3205.7096980983188,Stella West,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3205.7096980983188
Solar Photovoltaics Lovedean,Solar Photovoltaics,Solar Photovoltaics,3839.839516424334,Lovedean,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3839.839516424334
Solar Photovoltaics Torness,Solar Photovoltaics,Solar Photovoltaics,445.7716212989644,Torness,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,445.7716212989644
Solar Photovoltaics Keadby,Solar Photovoltaics,Solar Photovoltaics,2076.19041657198,Keadby,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2076.19041657198
Solar Photovoltaics Beauly,Solar Photovoltaics,Solar Photovoltaics,1031.442277823216,Beauly,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1031.442277823216
Solar Photovoltaics Neilston,Solar Photovoltaics,Solar Photovoltaics,1432.8564648729891,Neilston,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1432.8564648729891
Solar Photovoltaics Ratcliffe,Solar Photovoltaics,Solar Photovoltaics,3853.817411807648,Ratcliffe,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3853.817411807648
Solar Photovoltaics S.W.Penisula,Solar Photovoltaics,Solar Photovoltaics,11179.212097330405,S.W.Penisula,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,11179.212097330405
Solar Photovoltaics Denny/Bonnybridge,Solar Photovoltaics,Solar Photovoltaics,1981.4082777338924,Denny/Bonnybridge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1981.4082777338924
Solar Photovoltaics Daines,Solar Photovoltaics,Solar Photovoltaics,2637.056892200506,Daines,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2637.056892200506
Solar Photovoltaics Sundon/East Claydon,Solar Photovoltaics,Solar Photovoltaics,6191.833717139917,Sundon/East Claydon,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,6191.833717139917
Solar Photovoltaics Feckenham,Solar Photovoltaics,Solar Photovoltaics,4925.594397243365,Feckenham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,4925.594397243365
Solar Photovoltaics Melksham,Solar Photovoltaics,Solar Photovoltaics,10540.997404980542,Melksham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,10540.997404980542
Solar Photovoltaics Pelham,Solar Photovoltaics,Solar Photovoltaics,3490.796616530779,Pelham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3490.796616530779
Solar Photovoltaics Th. Marsh/Stocksbridge,Solar Photovoltaics,Solar Photovoltaics,2670.986205553327,Th. Marsh/Stocksbridge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2670.986205553327
Solar Photovoltaics Thornton/Drax/Eggborough,Solar Photovoltaics,Solar Photovoltaics,2712.138309308816,Thornton/Drax/Eggborough,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2712.138309308816
Solar Photovoltaics Bramley,Solar Photovoltaics,Solar Photovoltaics,1252.580588213398,Bramley,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1252.580588213398
Solar Photovoltaics London,Solar Photovoltaics,Solar Photovoltaics,3774.8691632033215,London,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,3774.8691632033215
Solar Photovoltaics Strathaven,Solar Photovoltaics,Solar Photovoltaics,455.49294733457936,Strathaven,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,455.49294733457936
Solar Photovoltaics Errochty,Solar Photovoltaics,Solar Photovoltaics,512.1871646078386,Errochty,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,512.1871646078386
Large Hydro Deeside,Large Hydro,Large Hydro,180.07,Deeside,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,180.07
Large Hydro Harker,Large Hydro,Large Hydro,42.9,Harker,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,42.9
Large Hydro Beauly,Large Hydro,Large Hydro,764.6100000000001,Beauly,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,764.6100000000001
Large Hydro Neilston,Large Hydro,Large Hydro,250.25,Neilston,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,250.25
Large Hydro Strathaven,Large Hydro,Large Hydro,100.1,Strathaven,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,100.1
Large Hydro Errochty,Large Hydro,Large Hydro,488.73,Errochty,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,488.73
Small Hydro Deeside,Small Hydro,Small Hydro,11.66,Deeside,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,11.66
Small Hydro Stella West,Small Hydro,Small Hydro,0.88,Stella West,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.88
Small Hydro Beauly,Small Hydro,Small Hydro,95.26000000000003,Beauly,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,95.26000000000003
Small Hydro Neilston,Small Hydro,Small Hydro,33.44,Neilston,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,33.44
Small Hydro Ratcliffe,Small Hydro,Small Hydro,1.87,Ratcliffe,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.87
Small Hydro Denny/Bonnybridge,Small Hydro,Small Hydro,7.92,Denny/Bonnybridge,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,7.92
Small Hydro Feckenham,Small Hydro,Small Hydro,6.05,Feckenham,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,6.05
Small Hydro Errochty,Small Hydro,Small Hydro,79.64000000000001,Errochty,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,79.64000000000001
Small Hydro N. Ireland,Small Hydro,Small Hydro,2.64,N. Ireland,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,2.64
Tidal lagoon Melksham,Tidal lagoon,Tidal lagoon,220.0,Melksham,0.0,1.0,1.0,,PQ,0,0,0,1,0,220.0
Tidal stream Beauly,Tidal stream,Tidal stream,43.4,Beauly,0.0,1.0,1.0,,PQ,0,0,0,1,0,43.4
Tidal stream Neilston,Tidal stream,Tidal stream,10.0,Neilston,0.0,1.0,1.0,,PQ,0,0,0,1,0,10.0
Wave power Peterhead,Wave power,Wave power,56.0,Peterhead,0.0,1.0,1.0,,PQ,0,0,0,1,0,56.0
Wave power S.W.Penisula,Wave power,Wave power,301.0,S.W.Penisula,0.0,1.0,1.0,,PQ,0,0,0,1,0,301.0
